Test Year: 2019
Total: 1199, Correct: 366, ExpRate: 30.53%
----------------------------------------
Image	Status	Prediction	GroundTruth
UN19_1047_em_685	WRONG	r _ { 2 } = \sqrt { x ^ { 2 } + x ^ { 2 } + x ^ { 2 } + x _ { 3 } ^ { 3 } }	r _ { c } = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } }
ISICal19_1206_em_830	WRONG	M = M _ { 0 } + M _ { 0 } + M _ { 0 } + M _ { 2 } - 2 I + 1 ) + \sum _ { 7 - 1 } ^ { 4 } - M _ { 2 } - M _ { 3 } + ( 5 + 1 )	M = M _ { 0 } + M _ { 1 } Y + M _ { 2 } [ I ( I + 1 ) - \frac { 1 } { 4 } Y ^ { 2 } ] - M _ { 3 } S ( S + 1 )
UN19_1028_em_403	WRONG	\int a y f ( y ) = 1	\int d y f ( y ) = 1
UN19_1005_em_63	CORRECT	x ^ { 5 } - x ^ { 9 }	x ^ { 5 } - x ^ { 9 }
UN19_1011_em_153	WRONG	\sqrt { 4 } = 2 \cos \frac { \pi } { ( p + 1 ) }	\sqrt { q } = 2 \cos \frac { \pi } { ( p { + } 1 ) }
UN19wb_1113_em_1067	WRONG	f = \lim _ { v - i } n - \infty	f = \lim _ { N \rightarrow \infty } f _ { N - i }
UN19_1018_em_248	WRONG	y = - \frac { 1 } { 4 } y _ { 3 } ( 3 ) + \frac { 1 } { 3 } y _ { 2 } )	Y = - \frac { 1 } { 4 } Y _ { ( 3 ) } + \frac { 1 } { 3 } Y _ { ( 2 ) }
UN19_1024_em_339	WRONG	v ^ { \prime } = v ^ { ( i ) + c v ( i + 1 ) }	v ^ { i } = v ^ { ( i ) } + i v ^ { ( i + 1 ) }
UN19wb_1119_em_1167	WRONG	( x ^ { 0 } x ^ { 3 } x ^ { 4 } \times x ^ { 5 } \} ^ { 6 } \}	\{ x ^ { 0 } x ^ { 3 } x ^ { 4 } x ^ { 5 } x ^ { 6 } \}
ISICal19_1209_em_858	CORRECT	( 1 - x ) ^ { c - a - b }	( 1 - x ) ^ { c - a - b }
UN19_1018_em_241	WRONG	c ( x - y )	C ( x - y )
UN19_1047_em_678	WRONG	\lim o + y ( y ) t	f o r a n y r o o t
UN19wb_1117_em_1128	WRONG	1 < \frac { 1 } { a } < \frac { 1 } { n } ( \frac { 1 } { \sqrt { a ^ { 2 } } + \frac { 1 } { a ^ { 2 } } )	| u | < \frac { 1 } { a } \tan ( \frac { a } { \sqrt { 1 + a ^ { 2 } } } \frac \pi 2 )
UN19_1045_em_647	WRONG	r ^ { 2 } = \sum _ { i } y ^ { i } y ^ { 2 }	r ^ { 2 } = \sum _ { i } y ^ { i } y ^ { i }
UN19_1013_em_189	WRONG	\frac { 3 ^ { 2 } s } { 6 6 }	\frac { 3 2 5 } { 6 6 }
UN19_1029_em_409	WRONG	x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { y }	x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { j }
UN19_1027_em_388	CORRECT	a + \frac { 1 } { 2 } > - \frac { 1 } { 2 }	a + \frac { 1 } { 2 } > - \frac { 1 } { 2 }
UN19wb_1118_em_1142	CORRECT	a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } )	a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } )
UN19_1029_em_405	WRONG	\cos ( \frac { t \pi } { 2 } )	\cos ( \frac { c \pi } { 2 } )
UN19_1025_em_353	WRONG	z = \frac { 1 } { \sqrt { 2 } } = ( x + 1 y )	z = \frac { 1 } { \sqrt { 2 } } = ( x + i y )
UN19wb_1114_em_1085	WRONG	\sum _ { i = 1 } ^ { n } \sum _ { i = 1 } ^ { n } \sum _ { i = 0 } ^ { n } + i _ { i } ^ { i }	\sum _ { i = 1 } ^ { n } e ^ { - \theta _ { i } } \sum _ { i = 1 } ^ { n } e ^ { + \theta _ { i } }
UN19wb_1120_em_1173	WRONG	f ( x ) = 1 + C _ { 1 } x _ { 1 } + C _ { 2 } x ^ { 2 } + \cdots	f ( x ) = 1 + C _ { 1 } x + C _ { 2 } x ^ { 2 } + \ldots
UN19_1043_em_616	WRONG	\sum p i	\sum p _ { i }
UN19_1024_em_338	WRONG	s c ^ { n } - a s ^ { s } + b = 0	x ^ { n } - a x ^ { s } + b = 0
UN19wb_1115_em_1099	WRONG	0 \pi 8 1 n ^ { 2 } + 3 9 2 9 n - 6 6 2 0	0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0
UN19_1027_em_382	WRONG	( a + b + C )	( a + b + c )
UN19_1035_em_501	WRONG	E _ { c } ^ { n - p - 1 } ^ { n - 2 a - p }	t _ { n - p - 2 a _ { p } } ^ { ( n - p - 1 ) }
ISICal19_1202_em_769	WRONG	\sqrt { - g z p ^ { 2 } \sin \theta	\sqrt { - g } = r ^ { 2 } \sin \theta
UN19_1024_em_331	WRONG	\sin ( ^ { 3 } + y ^ { 5 } + z ^ { 2 }	x ^ { 3 } + y ^ { 5 } + z ^ { 2 }
UN19wb_1102_em_907	WRONG	\cos \theta = I \sqrt { \frac { 1 } { 5 } }	\cos \theta = \pm \sqrt { \frac { 1 } { 5 } }
UN19_1005_em_73	WRONG	\sin \theta \leq 1	\sin { \theta } \leq 1
UN19wb_1116_em_1120	WRONG	[ a t ] \times t a _ { 2 } ] \times t a ^ { 3 } )	[ a _ { 1 } ] \times [ a _ { 2 } ] \times [ a _ { 3 } ]
UN19_1011_em_156	WRONG	y ^ { 2 } ( x ) = t _ { 3 } ( x ) - t _ { 2 } ( x )	y _ { 2 } ( x ) = t _ { 3 } ( x ) - t _ { 2 } ( x )
UN19_1046_em_668	WRONG	c ( p ) = \frac { 1 } { \sqrt { 2 } } ( 2 \pi ) ^ { - \frac { 1 } { d } } }	c ( p ) = \frac { 1 } { \sqrt { 2 } } ( 2 \pi ) ^ { - \frac { d - 1 } { 2 } }
UN19_1049_em_718	WRONG	\forall m , n x ^ { 1 } 1	\forall m , n \geq 1
UN19_1038_em_549	CORRECT	\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 }	\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 }
UN19_1018_em_246	CORRECT	\frac { 3 } { 4 } = - \frac { 1 } { 2 } ( \frac { 1 } { 2 } + 1 )	\frac { 3 } { 4 } = - \frac { 1 } { 2 } ( \frac { 1 } { 2 } + 1 )
UN19_1001_em_14	WRONG	\sum _ { a } ^ { a } a _ { j } ^ { a } = 1	\sum _ { a } \alpha _ { j } ^ { a } \alpha _ { j } ^ { a } = 1
UN19wb_1117_em_1133	WRONG	( n + 1 ) x ( n + 1 ) x + \ldots \times ( n + 1 )	( n + 1 ) \times ( n + 1 ) \times \ldots \times ( n + 1 )
UN19_1027_em_383	WRONG	v = \frac { x ^ { \theta - x ^ { 0 } } { 2 }	v = \frac { x ^ { 0 } - x ^ { 9 } } { 2 }
UN19_1033_em_465	WRONG	x x z	x \leq z
UN19wb_1116_em_1116	WRONG	( a - b ) - ( k _ { - b - c ) \times ( a - b ) = ( a - c - b ) + ( a - b )	( a - b ) - ( k - b - c ) \times ( a - b ) = ( a - k + c ) \times ( a - b )
ISICal19_1202_em_775	CORRECT	\frac { 1 } { 2 } ( x ^ { 2 } - y ^ { 2 } )	\frac { 1 } { 2 } ( x ^ { 2 } - y ^ { 2 } )
UN19_1036_em_518	WRONG	x = \sqrt { \frac { \sqrt { 3 } } { S } }	a = \sqrt { \frac { 6 \sqrt { 3 } } { 5 } }
UN19_1013_em_185	WRONG	c x C	C \times C
UN19_1050_em_724	WRONG	c ( w ) = \sum _ { n } c _ { n } w ^ { n + 1 }	c ( w ) = \sum _ { n } c _ { n } w ^ { - n + 1 }
UN19_1032_em_458	WRONG	\sqrt { \cos x } ( c )	\sqrt [ c ] { \cos ( x ) }
UN19wb_1117_em_1125	WRONG	E ^ { \prime } = G _ { 1 } + E _ { 2 } - G _ { 3 }	E ^ { \prime } = E _ { 1 } + E _ { 2 } - E _ { 3 }
ISICal19_1206_em_834	WRONG	x ^ { c } = x ^ { c } ( 0 ) + y ^ { c } }	x ^ { c } = x ^ { c } _ { ( 0 ) } + y ^ { c }
UN19wb_1102_em_912	CORRECT	\sum ( - 1 ) ^ { n } x _ { 2 n }	\sum ( - 1 ) ^ { n } x _ { 2 n }
UN19_1009_em_121	WRONG	f = 5 e ^ { j } + e _ { e }	F = F _ { r e t } + F _ { e x }
UN19_1018_em_253	WRONG	x = \sqrt { x ^ { a } + x ^ { a } + x ^ { a } } x _ { k } }	X = \sqrt { x ^ { a } x _ { a } + x ^ { a ^ { \prime } } x _ { a ^ { \prime } } }
ISICal19_1203_em_780	CORRECT	\frac { 1 } { 6 } ( 2 4 + 9 n + n ^ { 2 } )	\frac { 1 } { 6 } ( 2 4 + 9 n + n ^ { 2 } )
UN19wb_1113_em_1076	WRONG	\beta = \frac { 1 } { 2 } \sqrt { n ^ { 2 } - 8 n + a }	\beta = \frac { 1 } { 2 } \sqrt { n ^ { 2 } - 8 n + d }
UN19wb_1115_em_1098	WRONG	[ a x ^ { b } , a ^ { y } ] = a ^ { 2 } ( x - y )	[ a ^ { x } b , a ^ { y } b ] = a ^ { 2 ( x - y ) }
UN19_1010_em_148	CORRECT	\sin x = \frac { 1 } { 2 } ( 1 - \cos 2 x )	\sin x = \frac { 1 } { 2 } ( 1 - \cos 2 x )
UN19_1035_em_499	WRONG	8 + \frac { 8 x 7 } { 2 } = 3 6	8 + \frac { 8 \times 7 } { 2 } = 3 6
UN19_1050_em_720	CORRECT	f ( x ) = \alpha _ { a b } x ^ { a } x ^ { b }	f ( x ) = \alpha _ { a b } x ^ { a } x ^ { b }
UN19_1004_em_47	CORRECT	\frac { 1 } { \sqrt { r } }	\frac { 1 } { \sqrt { r } }
UN19_1026_em_362	WRONG	\lim _ { u \rightarrow \infty } u ( y ) = s	\lim _ { y \rightarrow \infty } u ( y ) = s
UN19wb_1115_em_1097	WRONG	\int d x ^ { x } \sqrt { 9 } ( A - 1 ) ^ { \alpha - 1 } A ^ { B - 1 } }	\int d ^ { 1 1 } x \sqrt { g } G _ { A B C 1 1 } G ^ { A B C 1 1 }
UN19_1006_em_79	WRONG	7 x 7	7 \times 7
ISICal19_1202_em_772	CORRECT	p ^ { 2 } + x ^ { n } + x ^ { m }	p ^ { 2 } + x ^ { n } + x ^ { m }
UN19_1042_em_607	CORRECT	\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 }	\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 }
UN19_1006_em_86	CORRECT	\frac { a } { b } = \frac { k ^ { 2 } + 1 } { k ^ { 2 } - 1 }	\frac { a } { b } = \frac { k ^ { 2 } + 1 } { k ^ { 2 } - 1 }
UN19_1003_em_44	CORRECT	3 2 x ^ { 5 } - 3 2 x ^ { 3 } + 6 x	3 2 x ^ { 5 } - 3 2 x ^ { 3 } + 6 x
UN19_1034_em_484	WRONG	\frac { 1 } { 2 1 }	\frac { 1 } { 2 ! 2 ! }
ISICal19_1206_em_828	WRONG	\frac { 1 } { n } + \frac { 1 } { n _ { 2 } } + \frac { 1 } { n _ { 3 } } > 1	\frac { 1 } { 2 } + \frac { 1 } { n _ { 2 } } + \frac { 1 } { n _ { 3 } } > 1
UN19_1005_em_70	WRONG	\sum p ^ { 2 x }	\sum p ^ { 2 n }
UN19_1002_em_22	WRONG	\int \limits _ { a } ^ { b } f ( x ) e ^ { i x }	\int _ { a } ^ { b } d x f ( x ) e ^ { i N x }
UN19_1047_em_675	WRONG	\sum _ { m } ^ { 2 } - \sum _ { m } ^ { 2 } = 0	\sum m ^ { 2 } _ { B } - \sum m ^ { 2 } _ { F } = 0
UN19_1009_em_122	WRONG	r 7 ( - 7 7 )	( 7 4 - 7 7 )
UN19_1016_em_215	WRONG	a ( c a )	c c ( c a )
UN19_1040_em_583	CORRECT	\tan \theta = f	\tan \theta = f
UN19_1025_em_355	WRONG	\frac { 1 } { 6 } ( a _ { n } + y _ { n } - n ^ { 2 } )	\frac { 1 } { 6 } ( 8 + 9 n + n ^ { 2 } )
UN19_1027_em_389	WRONG	x + g ( x - x _ { 0 } )	x _ { 0 } + g ( x - x _ { 0 } )
ISICal19_1211_em_899	WRONG	\cos f ( 0 ) = - \cos b f ( X ) = \pm 1	\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1
UN19wb_1104_em_936	CORRECT	4 4 , 4 8 - 4 4 , 4 9	4 4 , 4 8 - 4 4 , 4 9
UN19wb_1113_em_1072	WRONG	\pm = \frac { 1 } { 4 } F _ { a } b F a b }	F = \frac { 1 } { 4 } F _ { a b } F ^ { a b }
UN19wb_1107_em_989	WRONG	f ( c ) = f ( a ) + \sqrt { 3 } f ( p i ) i	f ( c ) = f ( a ) + \sqrt { 3 } f ( b ) i
UN19_1050_em_722	WRONG	A _ { n } = \sum _ { j } a _ { n - 1 } ^ { j } b _ { j }	H _ { n } = \sum _ { j } a _ { j } ^ { n - 1 } b _ { j }
ISICal19_1207_em_854	WRONG	0 \leq \beta 5 0 . 7 5 F	0 \leq \beta \leq 0 . 7 5 7
UN19wb_1113_em_1065	WRONG	x d x = a _ { 3 } a x + b x _ { 1 } + b y _ { 1 } x + a _ { 1 } d y + a _ { 1 } y _ { 4 }	x d x = a _ { 1 } d x x + b _ { 1 } d y x + c _ { 1 } d x y + d _ { 1 } d y y
UN19_1020_em_275	CORRECT	a _ { n } = \lim _ { \alpha \rightarrow 0 } a _ { n - \alpha }	a _ { n } = \lim _ { \alpha \rightarrow 0 } a _ { n - \alpha }
UN19wb_1109_em_1012	WRONG	d x ^ { 2 } - 1 3 = ( x ^ { 3 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + ( d x ^ { 2 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 3 } ) ^ { 2 }	d x _ { 1 , 3 } ^ { 2 } = - ( d x ^ { 0 } ) ^ { 2 } + ( d x ^ { 1 } ) ^ { 2 } + ( d x ^ { 2 } ) ^ { 2 } + ( d x ^ { 3 } ) ^ { 2 }
UN19wb_1116_em_1123	WRONG	( n c - n b - m + m c - m b - n )	( n c _ { - n } b _ { - m } + m c - m b - n )
UN19wb_1117_em_1126	CORRECT	3 + 7 + 1 2 7 = 1 3 7	3 + 7 + 1 2 7 = 1 3 7
UN19wb_1120_em_1182	WRONG	y _ { 1 } ^ { 2 } + y _ { 0 } ^ { 2 } + y _ { 1 } ^ { 2 } + y _ { 2 } ^ { 2 } + y _ { 3 } ^ { 2 } + y _ { 4 } ^ { 2 }	y _ { - 1 } ^ { 2 } + y _ { 0 } ^ { 2 } = 1 + y _ { 1 } ^ { 2 } + y _ { 2 } ^ { 2 } + y _ { 3 } ^ { 2 } + y _ { 4 } ^ { 2 }
UN19wb_1112_em_1063	CORRECT	x ^ { k } t ( x ) d x	x ^ { k } t ( x ) d x
UN19wb_1117_em_1130	WRONG	( t - x ) ( t + x ) < 9	( t - x ) ( t + x ) < 0
UN19_1015_em_199	WRONG	\frac { \sin \frac { \pi } { 4 t _ { 2 } } { \sin ^ { 2 } + \frac { \pi } { L + 2 } }	\frac { \sin ^ { 2 } \frac { \pi a } { L { + } 2 } } { \sin ^ { 2 } \frac { \pi } { L { + } 2 } }
UN19_1009_em_123	WRONG	- \frac { 1 } { 2 } + \frac { 1 } { y } + \frac { 1 } { x } = \frac { 1 } { 8 }	- \frac { 1 } { 2 4 } + \frac { 1 } { 1 6 } = \frac { 1 } { 4 8 }
UN19_1019_em_263	WRONG	y ^ { 2 } = n 8 ^ { a } r ^ { q }	y ^ { 2 } = y ^ { a } y ^ { a }
UN19wb_1111_em_1037	WRONG	j ^ { 2 } = - \frac { n } { 2 } + ( \frac { 1 } { 2 } ) - ( \frac { m } { 2 } + \frac { 1 } { 2 } ) ^ { 2 }	j _ { 2 } = - ( \frac { n } { 2 } + 1 ) - ( \frac { m } { 2 } + \frac { 1 } { 2 } ) b ^ { - 2 }
UN19_1029_em_410	WRONG	3 ^ { n } + \beta ^ { - n } - 2	\beta ^ { n } + \beta ^ { - n } - 2
UN19_1003_em_38	WRONG	g ^ { a b } = h ^ { a b } - n ^ { 9 } b ^ { n }	g ^ { a b } = h ^ { a b } - n ^ { a } n ^ { b }
UN19_1002_em_29	WRONG	3 ^ { 5 } c ^ { 3 } + 8 1 c ^ { 2 } - B 5 c - 2 |	3 ^ { 5 } c ^ { 3 } + 8 1 c ^ { 2 } - 1 3 5 c - 2 1
UN19_1033_em_476	WRONG	x = \frac { n _ { 2 } } { n _ { 1 } - \frac { n _ { 3 } } { n - 1 } }	n = \frac { n _ { 2 } } { n _ { 1 } - 1 } = \frac { n _ { 3 } } { n _ { 1 } - 1 }
UN19_1030_em_427	WRONG	c _ { 2 } ^ { s } \{ ( 1 + 2 ( n - 1 ) ] ^ { - 1 }	c _ { s } ^ { 2 } \geq [ 1 + 2 ( n - 1 ) ] ^ { - 1 }
UN19_1020_em_278	CORRECT	a = a _ { 0 } + a _ { 1 } + a _ { 2 } + a _ { 3 }	a = a _ { 0 } + a _ { 1 } + a _ { 2 } + a _ { 3 }
ISICal19_1202_em_768	CORRECT	\frac { 1 } { 2 } ( n ^ { 2 } + n + 2 )	\frac { 1 } { 2 } ( n ^ { 2 } + n + 2 )
UN19wb_1114_em_1086	WRONG	[ ] ] [ 3 ] / [ k ]	[ 3 ] [ 3 ] [ 4 ]
UN19_1034_em_486	WRONG	\frac { s 7 s } { 2 4 }	\frac { 5 7 5 } { 2 4 }
UN19wb_1103_em_917	WRONG	( + \frac { 1 } { 2 } , \frac { 1 } { 2 } + \frac { 1 } { 2 } , \frac { 1 } { 2 } + \frac { 1 } { 2 } )	( + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , + \frac { 1 } { 2 } , - \frac { 1 } { 2 } )
UN19_1034_em_481	WRONG	h = r ( x / p )	h = \tan ( \pi / p )
UN19wb_1116_em_1124	WRONG	x y = ( 2 ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 }	x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 }
UN19_1049_em_711	CORRECT	3 - 9 \cos \theta	3 - 9 \cos \theta
UN19wb_1106_em_968	WRONG	f ( x ) = f ( a ) + \sqrt { 2 } f ( b )	f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i
UN19wb_1104_em_935	WRONG	\phi + 1 + n = \int n - 1 ) + 1 + n = 2 n	g + 1 + n = ( n - 1 ) + 1 + n = 2 n
ISICal19_1211_em_890	WRONG	( 1 + 1 + 0 - o ) + ( 4 x 0 ) + ( 4 x 0 )	( 1 + 1 + 0 + 0 ) + ( 4 \times 0 ) + ( 4 \times 0 )
UN19wb_1120_em_1184	WRONG	p = \sqrt { \int z d _ { d } / d \phi _ { i } d z / d _ { d x } d z }	P = \int d z \sqrt { G _ { i j } d \phi ^ { i } / d z d \phi ^ { j } / d z }
UN19_1036_em_510	WRONG	b ^ { x } ( t ^ { y }	b ^ { x } a ^ { y }
ISICal19_1207_em_851	CORRECT	x ^ { n } - a x ^ { s } + b = 0	x ^ { n } - a x ^ { s } + b = 0
ISICal19_1207_em_848	WRONG	a = n + \frac { 1 } { 2 } > n + \frac { 5 } { 6 }	a = n + \frac { 1 } { 2 } , n + \frac { 5 } { 6 }
ISICal19_1206_em_827	WRONG	m ^ { n } t ^ { n } ( n - 1 + m t ^ { n } )	m n t ^ { n } ( n - 1 + m n t ^ { n } )
UN19_1050_em_721	WRONG	\int \sqrt { g } ^ { R } \sqrt [ R - \frac { 1 } { 2 } H ^ { 2 } } ]	\int \sqrt { - g } [ R - \frac { 1 } { 1 2 } H ^ { 2 } ]
UN19_1048_em_691	CORRECT	( 4 9 \sqrt { 3 } \pm \sqrt { 5 2 5 9 } ) / 1 8	( 4 9 \sqrt { 3 } \pm \sqrt { 5 2 5 9 } ) / 1 8
UN19_1039_em_556	WRONG	( n + 4 ) x ( n + 4 )	( n + 4 ) \times ( n + 4 )
UN19_1047_em_681	WRONG	\frac { x _ { 1 } } { \sqrt { r } + i \sqrt { 8 } x _ { 2 } }	\frac { x _ { 1 } } { \sqrt { \gamma } } + i \sqrt { \gamma } x _ { 2 }
UN19_1022_em_305	WRONG	A = \log ( 1 + ( a + \sqrt { 1 + 2 a ) / ( - a ) ]	A = \log [ ( 1 + a + \sqrt { 1 + 2 a } ) / ( - a ) ]
UN19_1036_em_513	WRONG	T ( x ) = \pi s ( x )	T ( x ) = i u \sin ( x )
UN19wb_1104_em_933	WRONG	n = \frac { 1 } { ( p + 1 ) } + \frac { 1 } { 1 + 1 0 } = \frac { p } { 1 6 + ( p + 1 ) }	h = \frac { 1 } { 8 ( p + 1 ) } + \frac { 1 } { 1 6 } = \frac { 3 + p } { 1 6 ( p + 1 ) }
UN19wb_1104_em_934	WRONG	x ^ { 4 } + u x ^ { 2 } + 9 x + r = 0	x ^ { 4 } + u x ^ { 2 } + q x + r = 0
UN19_1043_em_620	CORRECT	4 + x	4 + x
UN19_1039_em_557	WRONG	( x y ) ^ { | } = y ^ { x } + y ^ { - | }	( x y ) ^ { - 1 } = y ^ { - 1 } x ^ { - 1 }
UN19_1034_em_485	CORRECT	1 + 7 + 1 1	1 + 7 + 1 1
ISICal19_1204_em_798	CORRECT	( 2 0 0 0 ) 5 9 2 0 - 5 9 3 3	( 2 0 0 0 ) 5 9 2 0 - 5 9 3 3
UN19_1021_em_297	WRONG	e = \int d y \sqrt { f }	l = \int d y \sqrt { f }
UN19_1037_em_533	WRONG	\frac { x } { 2 } + n x }	\frac \pi 2 + n \pi
ISICal19_1211_em_891	WRONG	a [ \frac { 1 } { 2 } ) = a _ { 1 } + \frac { 3 } { 2 } a _ { 2 } + 2 a _ { 3 } + a _ { 4 } + \frac { \pi } { 2 }	a [ 1 ] = a _ { 1 } + \frac { 3 } { 2 } a _ { 2 } + 2 a _ { 3 } + a _ { 4 } + \frac { 1 1 } { 2 }
UN19_1029_em_415	WRONG	k ( a , l , l ) = \frac { 1 } { ( x ) } ) \sqrt { v ^ { 2 } - \frac { 1 } { f ^ { 2 } ( f + 1 ) }	k ( r , E , l ) = \frac { 1 } { V ( r ) } \sqrt { E ^ { 2 } - \frac { V ( r ) } { r ^ { 2 } } l ( l + 1 ) }
UN19wb_1110_em_1021	WRONG	\beta = \frac { 2 \beta } { \alpha } ( \frac { x _ { \alpha } } { \sin ( x ) ^ { 2 } }	B = \frac { 2 \beta } { \alpha } ( \frac { \pi \alpha } { \sin \pi \alpha } ) ^ { 2 }
ISICal19_1205_em_818	WRONG	( o ( 0 ) ( 0 ^ { 8 > 0 )	( 0 0 0 0 ) ( 0 0 0 0 )
UN19_1047_em_680	WRONG	2 4 + 8 + 6 + 1 6 + 1 6 + 6 + 1 6 8 + 8 6 + 1 6 2 + 1 2 + 8 6 + 6 2 6 + 6 8 + 6	2 4 + 8 + 6 , 1 6 + 1 6 + 6 , 1 6 + 8 + 8 + 6 , 1 2 + 1 2 + 8 + 6 , 1 2 + 8 + 6 + 6 + 6
UN19_1002_em_19	WRONG	2 \int R ^ { a } b R ^ { a } b c	2 \int R _ { a b } R ^ { a b } c
UN19_1027_em_378	WRONG	\lim _ { k \rightarrow \infty } \lim _ { k \rightarrow \infty	\lim _ { k \rightarrow \infty } t _ { k } < \infty
ISICal19_1210_em_884	WRONG	\phi ( y ) = 1 - \frac { 1 } { 4 } y ^ { 2 } - \frac { 1 } { 1 } y ^ { 4 } y + \cdots	\phi ( y ) = 1 - \frac { 1 } { 4 } y ^ { 2 } - \frac { 1 } { 1 6 } y ^ { 4 } \log y + \ldots
UN19_1005_em_62	CORRECT	4 x ^ { 3 } - 3 x	4 x ^ { 3 } - 3 x
UN19_1035_em_505	WRONG	\cos ( z v ) \sin ( z )	\cos ( z v ) / \sin ( z )
UN19_1036_em_515	WRONG	x _ { 3 } ( x _ { 2 } x _ { z } - x _ { 3 } ( x _ { 0 } )	X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } )
UN19_1019_em_262	WRONG	x _ { n a } = c ^ { \frac { 1 } { 2 } } x	x _ { n e w } = c ^ { \frac } { 1 } { 2 } x
UN19_1039_em_562	WRONG	x ^ { n + 1 } + y ^ { 2 } + 2 ^ { 2 }	x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 }
UN19_1002_em_26	WRONG	f ( z ) = \frac { 8 } { \sqrt { 1 + z ^ { 2 } } }	f ( z ) = { \frac { z } { \sqrt { 1 + z ^ { 2 } } } }
UN19_1004_em_50	CORRECT	z = \frac { - b } { a }	z = \frac { - b } { a }
UN19wb_1110_em_1024	WRONG	y ^ { 2 } = ( y ^ { 1 } ) ^ { 2 } + \ldots + ( y ^ { 6 } ) ^ { 2 }	y ^ { 2 } = ( { y ^ { 1 } } ) ^ { 2 } + \ldots + ( { y ^ { 6 } } ) ^ { 2 }
UN19_1024_em_341	WRONG	A = \int x d h ( c ) B ( B ( c )	A = \int d x h ( x ) B ( x )
UN19_1029_em_418	WRONG	\frac { k - 1 } { 2 } < - \frac { \phi } { 2 } < - \frac { 1 } { 2 }	- \frac { k - 1 } { 2 } < - \frac { q } { 2 } < - \frac { 1 } { 2 }
UN19_1034_em_482	CORRECT	V ( x ) = i \sin x	V ( x ) = i \sin x
UN19_1025_em_349	WRONG	y = z ^ { 3 } + \sqrt { z ^ { 6 } + 1 6 } + L ^ { L } }	y ^ { 3 } = z ^ { 3 } + \sqrt { z ^ { 6 } + 1 6 k ^ { 2 } }
UN19wb_1114_em_1093	WRONG	\alpha _ { b } = x ^ { a } x ^ { b } - x ^ { b } p _ { 2 }	L _ { a b } = x ^ { a } p _ { b } - x ^ { b } p _ { a }
UN19_1034_em_489	WRONG	\log = 8 0	\tan \beta = 8 0
UN19_1002_em_18	WRONG	B ( c \pi ( x , y ) = x + 4 + \frac { 1 } { 2 } \{ x + \ldots + y	B C H ( x , y ) = x + y + \frac { 1 } { 2 } [ x , y ] + \ldots
UN19_1023_em_320	CORRECT	- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) } { 8 }	- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) } { 8 }
UN19_1045_em_646	WRONG	b = \frac { - c } { \sqrt { c ^ { 2 } - 1 0 } }	b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } }
UN19wb_1118_em_1152	WRONG	( 1 - x ) ^ { 1 2 } \log ( 1 - x )	( 1 - x ) ^ { 1 / 2 } \log ( 1 - x )
UN19wb_1113_em_1078	WRONG	b = \pm \sqrt { \frac { 1 } { \sqrt { 1 - 4 } } }	b = \pm \sqrt { \frac { 1 } { \sqrt { 1 - 4 c } } }
UN19_1002_em_28	WRONG	x y = ( - 1 ) ^ { | x ) ^ { y } } | y	x y = ( - 1 ) ^ { | x | | y | } y x
UN19wb_1118_em_1146	WRONG	T ^ { a } = T ^ { x ^ { 2 } + \ldots + x ^ { 2 } + \ldots + x ^ { y } }	T ^ { a a } = T ^ { x ^ { 2 } x ^ { 2 } } + \ldots + T ^ { x ^ { d } x ^ { d } }
UN19_1031_em_440	WRONG	x ( r ) = a _ { 0 } + x _ { 1 } + r _ { 2 } + x ^ { 2 } + 2	x ( t ) = x _ { 0 } + x _ { 1 } t + x _ { 2 } t ^ { 2 } + \ldots
UN19_1043_em_626	WRONG	b ^ { x } a ^ { y } y + n	b ^ { x } a ^ { y + n }
UN19_1028_em_401	WRONG	( a b ) = \frac { 1 } { 2 } ( a b - b u )	[ a b ] = \frac { 1 } { 2 } ( a b - b a )
